Date,Canadian Dollar,UK Pound,U.S. Dollar
27/11/1997,1.4244,1.6728,1
28/11/1997,1.4242,1.6769,1
1/12/1997,1.4246,1.6805,1
2/12/1997,1.4216,1.6841,1
3/12/1997,1.4178,1.6806,1
4/12/1997,1.4224,1.6785,1
5/12/1997,null,1.664,1
8/12/1997,1.4227,1.6541,1
9/12/1997,1.4223,1.646,1
10/12/1997,1.424,1.6483,1
11/12/1997,1.4276,1.6526,1
12/12/1997,1.4207,1.6628,1
15/12/1997,1.4209,1.6367,1
16/12/1997,1.4236,1.6302,1
17/12/1997,1.4228,1.6547,1
18/12/1997,1.4243,1.6558,1
19/12/1997,1.4332,1.6737,1
22/12/1997,1.4345,1.6648,1
23/12/1997,1.4358,1.665,1
24/12/1997,1.4352,1.6685,1
29/12/1997,null,null,1
30/12/1997,1.4392,1.6765,1
31/12/1997,1.4365,1.6603,1
2/1/1998,1.425,1.6421,1
5/1/1998,1.4268,1.6439,1
6/1/1998,1.4311,1.6274,1
7/1/1998,1.4302,1.6215,1
8/1/1998,1.4312,1.6225,1
9/1/1998,1.4264,1.6206,1
12/1/1998,1.4343,1.6148,1
13/1/1998,1.436,1.6339,1
14/1/1998,1.4345,1.6278,1
15/1/1998,1.4367,1.6335,1
16/1/1998,1.4363,1.6301,1
19/1/1998,1.4382,1.6346,1
20/1/1998,1.4391,1.6314,1
21/1/1998,1.4438,1.624,1
22/1/1998,1.4508,1.6433,1
23/1/1998,1.4555,1.6536,1
26/1/1998,1.45,1.6685,1
27/1/1998,1.4542,1.6513,1
28/1/1998,1.4567,1.6352,1
29/1/1998,1.4639,1.644,1
30/1/1998,1.4563,1.6382,1
2/2/1998,1.4526,1.6305,1
3/2/1998,1.4509,1.6383,1
4/2/1998,1.4471,1.6483,1
5/2/1998,1.4391,1.654,1
6/2/1998,1.4285,1.6484,1
9/2/1998,1.4355,1.6367,1
10/2/1998,1.429,1.6236,1
11/2/1998,1.4365,1.628,1
12/2/1998,1.4383,1.6377,1
13/2/1998,1.443,1.6376,1
16/2/1998,1.4455,1.6397,1
17/2/1998,1.4402,1.639,1
18/2/1998,1.4348,1.638,1
19/2/1998,1.423,1.6366,1
20/2/1998,1.4203,1.6363,1
23/2/1998,1.4244,1.6357,1
24/2/1998,1.4222,1.646,1
25/2/1998,1.4236,1.6484,1
26/2/1998,1.4214,1.6404,1
27/2/1998,1.4235,1.6444,1
2/3/1998,1.4216,1.6516,1
3/3/1998,1.4184,1.6474,1
4/3/1998,1.4219,1.6481,1
5/3/1998,1.4204,1.6495,1
6/3/1998,1.4182,1.6365,1
9/3/1998,1.4143,1.6356,1
10/3/1998,1.414,1.636,1
11/3/1998,1.4075,1.641,1
12/3/1998,1.411,1.6533,1
13/3/1998,1.4096,1.6624,1
16/3/1998,1.4135,1.6702,1
17/3/1998,1.4165,1.6704,1
18/3/1998,1.4186,1.6717,1
19/3/1998,1.4178,1.667,1
20/3/1998,1.418,1.6607,1
23/3/1998,1.4217,1.6739,1
24/3/1998,1.4191,1.6755,1
25/3/1998,1.41,1.6741,1
26/3/1998,1.4121,1.6741,1
27/3/1998,1.415,1.6835,1
30/3/1998,1.4223,1.6805,1
31/3/1998,1.4166,1.6801,1
1/4/1998,1.4173,1.6777,1
2/4/1998,1.419,1.6734,1
3/4/1998,1.4209,1.6643,1
6/4/1998,1.4184,1.6586,1
7/4/1998,1.4222,1.664,1
8/4/1998,1.4245,1.667,1
9/4/1998,1.425,1.6687,1
10/4/1998,null,null,1
13/4/1998,1.4321,null,1
14/4/1998,1.4348,1.6736,1
15/4/1998,1.4393,1.6828,1
16/4/1998,1.4367,1.6835,1
17/4/1998,1.4295,1.6907,1
20/4/1998,1.4279,1.6745,1
21/4/1998,1.4309,1.6767,1
22/4/1998,1.4325,1.675,1
23/4/1998,1.4345,1.6668,1
24/4/1998,1.4353,1.6663,1
27/4/1998,1.4387,1.6685,1
28/4/1998,1.4387,1.6674,1
29/4/1998,1.4376,1.6689,1
30/4/1998,1.4302,1.6706,1
1/5/1998,1.4336,1.6699,1
4/5/1998,1.4349,null,1
5/5/1998,1.4387,1.6632,1
6/5/1998,1.4387,1.6622,1
7/5/1998,1.4399,1.654,1
8/5/1998,1.4368,1.6399,1
11/5/1998,1.4334,1.6384,1
12/5/1998,1.432,1.631,1
13/5/1998,1.4444,1.6374,1
14/5/1998,1.4478,1.6232,1
15/5/1998,1.4505,1.6318,1
18/5/1998,null,1.6225,1
19/5/1998,1.45,1.6246,1
20/5/1998,1.4498,1.6267,1
21/5/1998,1.4473,1.6268,1
22/5/1998,1.4496,1.6307,1
25/5/1998,1.4493,null,1
26/5/1998,1.4543,1.6356,1
27/5/1998,1.4565,1.6407,1
28/5/1998,1.4553,1.6262,1
29/5/1998,1.4571,1.6302,1
1/6/1998,1.4565,1.6328,1
2/6/1998,1.454,1.6375,1
3/6/1998,1.453,1.6357,1
4/6/1998,1.4555,1.6375,1
5/6/1998,1.4584,1.6385,1
8/6/1998,1.4588,1.6335,1
9/6/1998,1.4602,1.6343,1
10/6/1998,1.4666,1.6345,1
11/6/1998,1.4699,1.6287,1
12/6/1998,1.4684,1.6333,1
15/6/1998,1.4736,1.634,1
16/6/1998,1.4705,1.6471,1
17/6/1998,1.4634,1.655,1
18/6/1998,1.4685,1.6715,1
19/6/1998,1.4697,1.6732,1
22/6/1998,1.4711,1.6673,1
23/6/1998,1.4696,1.67,1
24/6/1998,1.4697,1.6679,1
25/6/1998,1.4666,1.6668,1
26/6/1998,1.4693,1.6679,1
29/6/1998,1.4718,1.6658,1
30/6/1998,1.4716,1.6627,1
1/7/1998,null,1.6621,1
2/7/1998,1.4677,1.6572,1
3/7/1998,1.4673,1.6489,1
6/7/1998,1.4732,1.6432,1
7/7/1998,1.4728,1.6356,1
8/7/1998,1.4745,1.6379,1
9/7/1998,1.476,1.6315,1
10/7/1998,1.4795,1.6317,1
13/7/1998,1.4785,1.6359,1
14/7/1998,1.4789,1.6366,1
15/7/1998,1.4848,1.6383,1
16/7/1998,1.4888,1.6357,1
17/7/1998,1.4883,1.6416,1
20/7/1998,1.4878,1.6466,1
21/7/1998,1.492,1.648,1
22/7/1998,1.4954,1.6421,1
23/7/1998,1.4955,1.6421,1
24/7/1998,1.498,1.6534,1
27/7/1998,1.5035,1.6579,1
28/7/1998,1.5025,1.6512,1
29/7/1998,1.5034,1.6442,1
30/7/1998,1.5083,1.6419,1
31/7/1998,1.5111,1.6378,1
3/8/1998,null,1.6257,1
4/8/1998,1.5138,1.6303,1
5/8/1998,1.516,1.6382,1
6/8/1998,1.5287,1.6336,1
7/8/1998,1.522,1.6352,1
10/8/1998,1.5176,1.63,1
11/8/1998,1.5211,1.6324,1
12/8/1998,1.515,1.629,1
13/8/1998,1.5172,1.6262,1
14/8/1998,1.5187,1.6247,1
17/8/1998,1.524,1.6126,1
18/8/1998,1.5285,1.6143,1
19/8/1998,1.5332,1.6196,1
20/8/1998,1.5297,1.6263,1
21/8/1998,1.5418,1.6345,1
24/8/1998,1.549,1.638,1
25/8/1998,1.5506,1.6386,1
26/8/1998,1.5622,1.6365,1
27/8/1998,1.5765,1.648,1
28/8/1998,1.568,1.6521,1
31/8/1998,1.5722,null,1
1/9/1998,1.5533,1.6772,1
2/9/1998,1.537,1.6663,1
3/9/1998,1.5392,1.6811,1
4/9/1998,1.5257,1.6673,1
7/9/1998,null,1.6681,1
8/9/1998,1.5259,1.6596,1
9/9/1998,1.5204,1.6555,1
10/9/1998,1.514,1.6698,1
11/9/1998,1.5128,1.6852,1
14/9/1998,1.5161,1.6755,1
15/9/1998,1.4997,1.6822,1
16/9/1998,1.5034,1.6744,1
17/9/1998,1.5259,1.6874,1
18/9/1998,1.5293,1.6798,1
21/9/1998,1.5273,1.6831,1
22/9/1998,1.5294,1.677,1
23/9/1998,1.5268,1.6803,1
24/9/1998,1.5118,1.6838,1
25/9/1998,1.5125,1.7048,1
28/9/1998,1.511,1.7037,1
29/9/1998,1.5009,1.7093,1
30/9/1998,1.5259,1.6955,1
1/10/1998,1.536,1.7075,1
2/10/1998,1.5508,1.7075,1
5/10/1998,1.5578,1.6937,1
6/10/1998,1.5517,1.6825,1
7/10/1998,1.5288,1.6921,1
8/10/1998,1.5428,1.716,1
9/10/1998,1.5465,1.7075,1
12/10/1998,null,1.6897,1
13/10/1998,1.548,1.7013,1
14/10/1998,1.5455,1.7006,1
15/10/1998,1.546,1.7018,1
16/10/1998,1.543,1.7035,1
19/10/1998,1.549,1.7032,1
20/10/1998,1.5385,1.7057,1
21/10/1998,1.554,1.7031,1
22/10/1998,1.5433,1.6919,1
23/10/1998,1.5446,1.6938,1
26/10/1998,1.545,1.6823,1
27/10/1998,1.5405,1.6659,1
28/10/1998,1.5421,1.6755,1
29/10/1998,1.5495,1.6784,1
30/10/1998,1.5425,1.6773,1
2/11/1998,1.5318,1.6676,1
3/11/1998,1.5238,1.6552,1
4/11/1998,1.5238,1.6527,1
5/11/1998,1.5176,1.6594,1
6/11/1998,1.5315,1.6626,1
9/11/1998,1.5347,1.6625,1
10/11/1998,1.5457,1.6593,1
11/11/1998,null,1.6613,1
12/11/1998,1.5482,1.6568,1
13/11/1998,1.5522,1.6679,1
16/11/1998,1.5533,1.6733,1
17/11/1998,1.5492,1.6789,1
18/11/1998,1.5555,1.6735,1
19/11/1998,1.5494,1.6687,1
20/11/1998,1.5448,1.6623,1
23/11/1998,1.5468,1.6511,1
24/11/1998,1.5479,1.6541,1
25/11/1998,1.5445,1.663,1
26/11/1998,1.527,1.6561,1
27/11/1998,1.536,1.6559,1
30/11/1998,1.5237,1.6521,1
1/12/1998,1.533,1.6498,1
2/12/1998,1.5367,1.6565,1
3/12/1998,1.5335,1.6685,1
4/12/1998,1.534,1.6667,1
7/12/1998,1.5373,1.656,1
8/12/1998,1.5446,1.6529,1
9/12/1998,1.543,1.6582,1
10/12/1998,1.5409,1.6608,1
11/12/1998,1.5414,1.6705,1
14/12/1998,1.54,1.6821,1
15/12/1998,1.5418,1.686,1
16/12/1998,1.5387,1.681,1
17/12/1998,1.5423,1.6777,1
18/12/1998,1.5445,1.681,1
21/12/1998,1.5433,1.6841,1
22/12/1998,1.5527,1.6811,1
23/12/1998,1.5515,1.6754,1
24/12/1998,1.5512,1.6765,1
28/12/1998,null,null,1
29/12/1998,1.5514,1.6776,1
30/12/1998,1.5488,1.6734,1
31/12/1998,1.5305,1.6635,1
4/1/1999,1.5263,1.6552,1
5/1/1999,1.5199,1.6551,1
6/1/1999,1.5103,1.6644,1
7/1/1999,1.5118,1.6527,1
8/1/1999,1.5135,1.6431,1
11/1/1999,1.5058,1.6433,1
12/1/1999,1.5089,1.6271,1
13/1/1999,1.5288,1.6489,1
14/1/1999,1.529,1.6494,1
15/1/1999,1.5284,1.6564,1
18/1/1999,1.5294,1.6529,1
19/1/1999,1.5298,1.6596,1
20/1/1999,1.5223,1.6509,1
21/1/1999,1.5132,1.6435,1
22/1/1999,1.5178,1.6519,1
25/1/1999,1.5145,1.6578,1
26/1/1999,1.5203,1.6592,1
27/1/1999,1.5207,1.654,1
28/1/1999,1.526,1.6492,1
29/1/1999,1.5074,1.6474,1
1/2/1999,1.5084,1.6427,1
2/2/1999,1.5123,1.6452,1
3/2/1999,1.5134,1.6363,1
4/2/1999,1.4932,1.6382,1
5/2/1999,1.4878,1.6412,1
8/2/1999,1.4876,1.6337,1
9/2/1999,1.4932,1.6394,1
10/2/1999,1.4935,1.6309,1
11/2/1999,1.489,1.6236,1
12/2/1999,1.4921,1.6263,1
15/2/1999,1.4938,1.6308,1
16/2/1999,1.4995,1.6317,1
17/2/1999,1.4993,1.6354,1
18/2/1999,1.487,1.6352,1
19/2/1999,1.4903,1.6326,1
22/2/1999,1.4968,1.6193,1
23/2/1999,1.4966,1.6182,1
24/2/1999,1.4986,1.602,1
25/2/1999,1.5057,1.6026,1
26/2/1999,1.5074,1.6021,1
1/3/1999,1.5229,1.6069,1
2/3/1999,1.52,1.6088,1
3/3/1999,1.527,1.6143,1
4/3/1999,1.5254,1.6096,1
5/3/1999,1.5168,1.6082,1
8/3/1999,1.5155,1.6096,1
9/3/1999,1.5169,1.6072,1
10/3/1999,1.5239,1.6235,1
11/3/1999,1.5225,1.6234,1
12/3/1999,1.5238,1.6324,1
15/3/1999,1.5275,1.6245,1
16/3/1999,1.5285,1.6216,1
17/3/1999,1.5217,1.6244,1
18/3/1999,1.5197,1.6275,1
19/3/1999,1.5153,1.627,1
22/3/1999,1.507,1.6266,1
23/3/1999,1.5063,1.6241,1
24/3/1999,1.5039,1.6378,1
25/3/1999,1.5102,1.6377,1
26/3/1999,1.5134,1.6232,1
29/3/1999,1.5126,1.6196,1
30/3/1999,1.5125,1.6163,1
31/3/1999,1.5092,1.6115,1
1/4/1999,1.5008,1.6104,1
2/4/1999,null,null,1
5/4/1999,1.499,null,1
6/4/1999,1.5034,1.5855,1
7/4/1999,1.5006,1.5971,1
8/4/1999,1.4989,1.6037,1
9/4/1999,1.502,1.6032,1
12/4/1999,1.4942,1.6146,1
13/4/1999,1.4901,1.6137,1
14/4/1999,1.4929,1.6179,1
15/4/1999,1.4905,1.6138,1
16/4/1999,1.4854,1.6097,1
19/4/1999,1.4826,1.6176,1
20/4/1999,1.4895,1.6168,1
21/4/1999,1.4891,1.6072,1
22/4/1999,1.4811,1.6057,1
23/4/1999,1.4764,1.6154,1
26/4/1999,1.479,1.6137,1
27/4/1999,1.4786,1.6126,1
28/4/1999,1.4765,1.6187,1
29/4/1999,1.4667,1.6145,1
30/4/1999,1.4576,1.6125,1
3/5/1999,1.4505,null,1
4/5/1999,1.4532,1.6114,1
5/5/1999,1.456,1.6298,1
6/5/1999,1.456,1.636,1
7/5/1999,1.4583,1.6319,1
10/5/1999,1.4597,1.6284,1
11/5/1999,1.4545,1.6228,1
12/5/1999,1.4608,1.6191,1
13/5/1999,1.4599,1.6189,1
14/5/1999,1.4638,1.6158,1
17/5/1999,1.4603,1.6182,1
18/5/1999,1.4605,1.6202,1
19/5/1999,1.4659,1.6178,1
20/5/1999,1.4657,1.6127,1
21/5/1999,1.4595,1.6085,1
24/5/1999,null,1.6005,1
25/5/1999,1.4598,1.5999,1
26/5/1999,1.4724,1.6013,1
27/5/1999,1.4751,1.5947,1
28/5/1999,1.472,1.6042,1
31/5/1999,1.477,null,1
1/6/1999,1.4835,1.6025,1
2/6/1999,1.4801,1.6112,1
3/6/1999,1.4762,1.6065,1
4/6/1999,1.4697,1.608,1
7/6/1999,1.473,1.6069,1
8/6/1999,1.4698,1.6025,1
9/6/1999,1.4722,1.6042,1
10/6/1999,1.4602,1.6015,1
11/6/1999,1.4604,1.6072,1
14/6/1999,1.4598,1.6128,1
15/6/1999,1.4645,1.6001,1
16/6/1999,1.4587,1.588,1
17/6/1999,1.461,1.5905,1
18/6/1999,1.4642,1.5923,1
21/6/1999,1.4725,1.5924,1
22/6/1999,1.47,1.59,1
23/6/1999,1.4733,1.5808,1
24/6/1999,1.4707,1.5803,1
25/6/1999,1.4632,1.5897,1
28/6/1999,1.4694,1.5824,1
29/6/1999,1.4757,1.5812,1
30/6/1999,1.472,1.5749,1
1/7/1999,null,1.5806,1
2/7/1999,1.4645,1.5753,1
5/7/1999,1.4673,1.5774,1
6/7/1999,1.4682,1.5685,1
7/7/1999,1.47,1.5594,1
8/7/1999,1.4697,1.5583,1
9/7/1999,1.4731,1.5523,1
12/7/1999,1.4813,1.5522,1
13/7/1999,1.4825,1.5556,1
14/7/1999,1.4807,1.5576,1
15/7/1999,1.4824,1.5657,1
16/7/1999,1.4824,1.566,1
19/7/1999,1.4916,1.5584,1
20/7/1999,1.4914,1.5735,1
21/7/1999,1.501,1.5729,1
22/7/1999,1.5025,1.5794,1
23/7/1999,1.5075,1.5827,1
26/7/1999,1.5098,1.5897,1
27/7/1999,1.5132,1.5904,1
28/7/1999,1.511,1.5859,1
29/7/1999,1.508,1.6018,1
30/7/1999,1.5063,1.619,1
2/8/1999,null,1.6177,1
3/8/1999,1.4945,1.6165,1
4/8/1999,1.4895,1.6214,1
5/8/1999,1.4945,1.6177,1
6/8/1999,1.5038,1.6142,1
9/8/1999,1.5031,1.6053,1
10/8/1999,1.5,1.6145,1
11/8/1999,1.4907,1.6123,1
12/8/1999,1.4847,1.6073,1
13/8/1999,1.4777,1.6123,1
16/8/1999,1.4813,1.6061,1
17/8/1999,1.4787,1.5978,1
18/8/1999,1.483,1.6038,1
19/8/1999,1.4935,1.6028,1
20/8/1999,1.4941,1.6203,1
23/8/1999,1.4955,1.6135,1
24/8/1999,1.4957,1.5965,1
25/8/1999,1.4959,1.5857,1
26/8/1999,1.5026,1.5898,1
27/8/1999,1.492,1.588,1
30/8/1999,1.4927,null,1
31/8/1999,1.4958,1.6037,1
1/9/1999,1.4857,1.6108,1
2/9/1999,1.4942,1.6082,1
3/9/1999,1.4908,1.6108,1
6/9/1999,null,1.6046,1
7/9/1999,1.4934,1.6044,1
8/9/1999,1.4874,1.6077,1
9/9/1999,1.4803,1.6226,1
10/9/1999,1.4748,1.6286,1
13/9/1999,1.47,1.6148,1
14/9/1999,1.4737,1.6028,1
15/9/1999,1.4754,1.6046,1
16/9/1999,1.476,1.6155,1
17/9/1999,1.474,1.6215,1
20/9/1999,1.479,1.6228,1
21/9/1999,1.4722,1.6289,1
22/9/1999,1.4682,1.6347,1
23/9/1999,1.4753,1.6322,1
24/9/1999,1.4736,1.6432,1
27/9/1999,1.4713,1.6487,1
28/9/1999,1.4643,1.6456,1
29/9/1999,1.4637,1.6454,1
30/9/1999,1.47,1.6465,1
1/10/1999,1.4723,1.651,1
4/10/1999,1.4698,1.6565,1
5/10/1999,1.4686,1.653,1
6/10/1999,1.4695,1.6553,1
7/10/1999,1.4713,1.6538,1
8/10/1999,1.4737,1.6535,1
11/10/1999,null,1.6548,1
12/10/1999,1.475,1.6521,1
13/10/1999,1.4812,1.6537,1
14/10/1999,1.4819,1.6548,1
15/10/1999,1.4852,1.6663,1
18/10/1999,1.4949,1.6686,1
19/10/1999,1.4908,1.6708,1
20/10/1999,1.4902,1.6672,1
21/10/1999,1.4849,1.6727,1
22/10/1999,1.4764,1.6753,1
25/10/1999,1.4742,1.6604,1
26/10/1999,1.4713,1.6578,1
27/10/1999,1.4709,1.6554,1
28/10/1999,1.4722,1.6422,1
29/10/1999,1.4718,1.6346,1
1/11/1999,1.4683,1.6478,1
2/11/1999,1.4687,1.6459,1
3/11/1999,1.4687,1.6493,1
4/11/1999,1.4649,1.6437,1
5/11/1999,1.4629,1.6277,1
8/11/1999,1.4685,1.6228,1
9/11/1999,1.4738,1.6225,1
10/11/1999,1.4714,1.6213,1
11/11/1999,1.4714,1.6224,1
12/11/1999,1.4617,1.6191,1
15/11/1999,1.465,1.6186,1
16/11/1999,1.4694,1.6231,1
17/11/1999,1.4674,1.6253,1
18/11/1999,1.464,1.6235,1
19/11/1999,1.4623,1.6178,1
22/11/1999,1.4618,1.6206,1
23/11/1999,1.4647,1.625,1
24/11/1999,1.4687,1.6178,1
25/11/1999,1.4685,1.6157,1
26/11/1999,1.4682,1.607,1
29/11/1999,1.4748,1.6037,1
30/11/1999,1.4728,1.5945,1
1/12/1999,1.4742,1.6,1
2/12/1999,1.4799,1.5979,1
3/12/1999,1.4791,1.6008,1
6/12/1999,1.4742,1.6082,1
7/12/1999,1.4749,1.625,1
8/12/1999,1.4793,1.6235,1
9/12/1999,1.474,1.6224,1
10/12/1999,1.4783,1.6243,1
13/12/1999,1.4796,1.6235,1
14/12/1999,1.482,1.6189,1
15/12/1999,1.4832,1.6043,1
16/12/1999,1.4785,1.6174,1
17/12/1999,1.4776,1.6112,1
20/12/1999,1.4797,1.6065,1
21/12/1999,1.4786,1.6069,1
22/12/1999,1.4765,1.6116,1
23/12/1999,1.4735,1.6108,1
24/12/1999,1.4682,1.6228,1
27/12/1999,null,null,1
28/12/1999,null,null,1
29/12/1999,1.4507,1.6185,1
30/12/1999,1.453,1.6164,1
31/12/1999,1.4433,null,1
3/1/2000,null,null,1
4/1/2000,1.452,1.6404,1
5/1/2000,1.4513,1.6393,1
6/1/2000,1.4571,1.6492,1
7/1/2000,1.46,1.6448,1
10/1/2000,1.4564,1.6366,1
11/1/2000,1.4573,1.6423,1
12/1/2000,1.4547,1.6469,1
13/1/2000,1.4494,1.6463,1
14/1/2000,1.4493,1.6447,1
17/1/2000,1.4508,1.6342,1
18/1/2000,1.4501,1.6335,1
19/1/2000,1.4523,1.6378,1
20/1/2000,1.448,1.6465,1
21/1/2000,1.4395,1.655,1
24/1/2000,1.44,1.6545,1
25/1/2000,1.439,1.6457,1
26/1/2000,1.4378,1.6435,1
27/1/2000,1.4341,1.6369,1
28/1/2000,1.4483,1.6278,1
31/1/2000,1.4512,1.6237,1
1/2/2000,1.4479,1.6113,1
2/2/2000,1.443,1.6076,1
3/2/2000,1.4413,1.6001,1
4/2/2000,1.4465,1.5885,1
7/2/2000,1.4455,1.5928,1
8/2/2000,1.4475,1.5983,1
9/2/2000,1.4444,1.6121,1
10/2/2000,1.45,1.6085,1
11/2/2000,1.4512,1.5985,1
14/2/2000,1.4546,1.5898,1
15/2/2000,1.4582,1.586,1
16/2/2000,1.4516,1.6004,1
17/2/2000,1.4522,1.6115,1
18/2/2000,1.4508,1.6046,1
21/2/2000,1.4533,1.5992,1
22/2/2000,1.4587,1.6075,1
23/2/2000,1.4644,1.6081,1
24/2/2000,1.4579,1.6002,1
25/2/2000,1.4504,1.5938,1
28/2/2000,1.4542,1.5898,1
29/2/2000,1.4488,1.5927,1
1/3/2000,1.4473,1.5846,1
2/3/2000,1.4537,1.5838,1
3/3/2000,1.4507,1.5787,1
6/3/2000,1.455,1.5772,1
7/3/2000,1.4527,1.5741,1
8/3/2000,1.4589,1.5783,1
9/3/2000,1.4571,1.5798,1
10/3/2000,1.4574,1.5791,1
13/3/2000,1.4611,1.5792,1
14/3/2000,1.4629,1.5717,1
15/3/2000,1.4679,1.5725,1
16/3/2000,1.4721,1.5731,1
17/3/2000,1.4732,1.575,1
20/3/2000,1.4701,1.5667,1
21/3/2000,1.466,1.5704,1
22/3/2000,1.4718,1.5672,1
23/3/2000,1.4727,1.5782,1
24/3/2000,1.4649,1.5884,1
27/3/2000,1.4603,1.599,1
28/3/2000,1.454,1.586,1
29/3/2000,1.4553,1.5859,1
30/3/2000,1.4548,1.5904,1
31/3/2000,1.4535,1.5951,1
3/4/2000,1.4547,1.5926,1
4/4/2000,1.4529,1.5988,1
5/4/2000,1.4545,1.5938,1
6/4/2000,1.4518,1.5886,1
7/4/2000,1.4575,1.5828,1
10/4/2000,1.4611,1.5799,1
11/4/2000,1.4639,1.5859,1
12/4/2000,1.4622,1.5838,1
13/4/2000,1.466,1.5879,1
14/4/2000,1.4764,1.5835,1
17/4/2000,1.4848,1.5881,1
18/4/2000,1.4839,1.5825,1
19/4/2000,1.476,1.5801,1
20/4/2000,1.4726,1.5804,1
21/4/2000,null,null,1
24/4/2000,1.476,null,1
25/4/2000,1.4699,1.5745,1
26/4/2000,1.4756,1.5762,1
27/4/2000,1.479,1.5727,1
28/4/2000,1.4811,1.5681,1
1/5/2000,1.4783,null,1
2/5/2000,1.4854,1.5643,1
3/5/2000,1.492,1.5635,1
4/5/2000,1.4976,1.5527,1
5/5/2000,1.4976,1.5376,1
8/5/2000,1.4925,1.5291,1
9/5/2000,1.4945,1.5346,1
10/5/2000,1.4957,1.5248,1
11/5/2000,1.4894,1.5001,1
12/5/2000,1.487,1.5137,1
15/5/2000,1.489,1.5137,1
16/5/2000,1.4858,1.5017,1
17/5/2000,1.4987,1.4906,1
18/5/2000,1.5005,1.4827,1
19/5/2000,1.4953,1.4829,1
22/5/2000,null,1.4869,1
23/5/2000,1.5035,1.48,1
24/5/2000,1.5081,1.4755,1
25/5/2000,1.5057,1.4775,1
26/5/2000,1.504,1.4742,1
29/5/2000,1.4984,null,1
30/5/2000,1.5035,1.5011,1
31/5/2000,1.4978,1.4948,1
1/6/2000,1.4911,1.4959,1
2/6/2000,1.478,1.4963,1
5/6/2000,1.478,1.5115,1
6/6/2000,1.4777,1.5135,1
7/6/2000,1.4784,1.523,1
8/6/2000,1.4802,1.5182,1
9/6/2000,1.4763,1.5072,1
12/6/2000,1.4761,1.5093,1
13/6/2000,1.4691,1.5132,1
14/6/2000,1.4694,1.5036,1
15/6/2000,1.4756,1.5064,1
16/6/2000,1.4704,1.511,1
19/6/2000,1.4653,1.5145,1
20/6/2000,1.4706,1.5068,1
21/6/2000,1.473,1.5069,1
22/6/2000,1.473,1.5049,1
23/6/2000,1.4792,1.5026,1
26/6/2000,1.4821,1.4992,1
27/6/2000,1.4825,1.4973,1
28/6/2000,1.4835,1.5046,1
29/6/2000,1.4817,1.5192,1
30/6/2000,1.4793,1.5122,1
3/7/2000,null,1.5099,1
4/7/2000,1.4839,1.5127,1
5/7/2000,1.4907,1.5138,1
6/7/2000,1.4853,1.5098,1
7/7/2000,1.4811,1.512,1
10/7/2000,1.48,1.5154,1
11/7/2000,1.4782,1.5125,1
12/7/2000,1.481,1.5137,1
13/7/2000,1.4806,1.5019,1
14/7/2000,1.4842,1.4992,1
17/7/2000,1.481,1.4995,1
18/7/2000,1.478,1.497,1
19/7/2000,1.4756,1.4968,1
20/7/2000,1.475,1.4943,1
21/7/2000,1.4715,1.5136,1
24/7/2000,1.4641,1.5198,1
25/7/2000,1.4652,1.5148,1
26/7/2000,1.4664,1.5183,1
27/7/2000,1.4708,1.5152,1
28/7/2000,1.4773,1.5095,1
31/7/2000,1.4872,1.4982,1
1/8/2000,1.4888,1.4993,1
2/8/2000,1.4845,1.4885,1
3/8/2000,1.4841,1.4854,1
4/8/2000,1.4888,1.5017,1
7/8/2000,1.4,1.5064,1
8/8/2000,1.4888,1.5077,1
9/8/2000,1.485,1.5005,1
10/8/2000,1.4823,1.5002,1
11/8/2000,1.4838,1.5053,1
14/8/2000,1.4848,1.5038,1
15/8/2000,1.4871,1.5051,1
16/8/2000,1.477,1.5018,1
17/8/2000,1.4757,1.4988,1
18/8/2000,1.4744,1.496,1
21/8/2000,1.4769,1.491,1
22/8/2000,1.4754,1.4853,1
23/8/2000,1.4875,1.4815,1
24/8/2000,1.4869,1.4793,1
25/8/2000,1.4826,1.475,1
28/8/2000,1.4843,null,1
29/8/2000,1.487,1.4633,1
30/8/2000,1.4795,1.4464,1
31/8/2000,1.4722,1.4552,1
1/9/2000,1.4735,1.45,1
4/9/2000,null,1.4636,1
5/9/2000,1.4755,1.4498,1
6/9/2000,1.4836,1.449,1
7/9/2000,1.4775,1.4358,1
8/9/2000,1.4777,1.4226,1
11/9/2000,1.4799,1.4129,1
12/9/2000,1.4811,1.4033,1
13/9/2000,1.4835,1.4074,1
14/9/2000,1.4865,1.4147,1
15/9/2000,1.4843,1.41,1
18/9/2000,1.4891,1.3993,1
19/9/2000,1.4878,1.4028,1
20/9/2000,1.483,1.4127,1
21/9/2000,1.4872,1.4158,1
22/9/2000,1.4903,1.4592,1
25/9/2000,1.4889,1.4597,1
26/9/2000,1.488,1.4553,1
27/9/2000,1.4959,1.4654,1
28/9/2000,1.503,1.4658,1
29/9/2000,1.507,1.4701,1
2/10/2000,1.5101,1.4746,1
3/10/2000,1.5055,1.4625,1
4/10/2000,1.4985,1.456,1
5/10/2000,1.4954,1.4542,1
6/10/2000,1.501,1.4498,1
9/10/2000,null,1.447,1
10/10/2000,1.5011,1.4562,1
11/10/2000,1.5042,1.4613,1
12/10/2000,1.5084,1.4604,1
13/10/2000,1.5133,1.4726,1
16/10/2000,1.5191,1.4452,1
17/10/2000,1.5188,1.4349,1
18/10/2000,1.52,1.4476,1
19/10/2000,1.5109,1.4449,1
20/10/2000,1.5129,1.4476,1
